4.793885,-3.389965,-0.7543105,9.125847,-3.314233,-1.035919,8.501234
4.891964,-3.335448,-0.5163655,7.812628,-3.359837,-1.363301,8.820412
4.981711,-3.241299,-0.6767201,8.066455,-3.362094,-1.356582,8.811756
5.080709,-3.77909,-0.8934611,7.709009,-3.536184,-0.2754228,7.505842
5.195104,-3.451506,-0.6493367,7.746202,-6.788779,0.4604015,12.5
5.291427,-3.397965,-0.6779186,7.805415,-3.404947,-0.8769255,7.863301
5.381398,-3.377607,-0.6886765,7.8286,-3.395876,-0.955421,7.921372
5.481366,-3.407387,-0.2508301,7.726044,-3.396717,-0.3345054,7.728327
5.589093,-3.406418,-0.2144747,7.733063,-3.418852,-0.2891493,7.713432
5.697769,-3.42294,-0.1304772,7.72481,-3.415974,-0.1574554,7.729439
5.785995,-3.324255,-1.593384,8.827847,-3.270055,-1.593384,8.862697
5.885294,-6.462406,0.955512,12.5,-3.455142,0.1021791,7.791982
5.991578,-6.441753,0.4950786,12.5,-3.455491,-0.3256158,7.689322
6.088518,-6.482428,0.3576417,12.5,-3.441383,-0.3087047,7.698912
6.180081,-6.495746,0.347518,12.5,-3.442309,-0.2972726,7.69962
6.280235,-4.060143,-0.6418245,7.878395,-3.590079,-0.6330406,7.656285
6.396625,-4.022317,-0.6913967,7.85928,-3.617306,-0.6743,7.659295
6.486452,-3.946551,-0.6862623,7.784771,-3.607934,-0.6696115,7.661945
6.601744,-3.478038,-0.514034,7.694681,-3.323556,-0.7818769,7.930071
6.695576,-3.45297,-0.5160943,7.713799,-3.305382,-0.7853553,7.95447
6.793709,-3.458125,-0.5294508,7.712136,-3.34094,-0.8390982,7.937946
6.887783,-3.461467,-0.5344405,7.710551,-3.362455,-0.8563776,7.918865
6.98811,-3.350698,-0.8088753,8.816207,-3.237435,-0.426905,7.962173
7.094854,-4.735671,-0.6563311,12.5,-3.237202,-0.3746446,7.976374
7.195446,-3.520942,-1.89504,7.04246,-1.345092,-2.05,3.797711
7.281154,-3.069852,-1.593384,8.523582,-3.013307,-1.593384,8.552546
7.384631,-6.51135,0.428308,12.5,-3.450782,-0.4553927,7.705355
7.480637,-6.482326,0.2467399,12.5,-3.436981,-0.4590164,7.71548
7.596731,-6.47448,0.1156044,12.5,-3.421422,-0.4703677,7.728796
7.698528,-6.439348,0.0666337,12.5,-3.413201,-0.5506501,7.754994
7.790748,-3.747311,0.3038297,7.819471,-3.254848,-0.04838455,8.137406
7.887276,-3.743488,0.3169637,7.827139,-3.267483,-0.01540709,8.174142
7.988077,-3.742149,0.3138247,7.825597,-3.266248,-0.04146361,8.157214
8.087493,-3.533836,-0.7624681,7.71449,-3.431356,-1.128871,7.894866
8.197503,-3.43183,-0.8484797,7.812321,-3.417875,-1.13826,7.883509
8.2928,-3.379262,-0.9269698,7.925037,-3.419714,-1.138304,7.882459
8.387053,-3.002346,-1.718758,8.159522,-3.002346,-1.804247,7.494201
8.496789,-3.002346,-1.737127,8.107322,-3.002346,-1.825238,7.579305
8.58924,-3.3125,-0.863633,8.127514,-3.380314,-0.694633,7.828438
8.680943,-3.311155,-0.8638421,8.121187,-3.418491,-0.6561032,7.776326
8.79171,-3.305494,-0.7873307,7.955348,-3.382884,-0.637139,7.803321
8.895071,-3.303464,-0.3586899,7.833737,-3.406209,-0.121727,7.747213
8.985106,-3.31008,-0.3441573,7.823533,-3.401733,-0.09911072,7.756373
9.094696,-3.314449,-0.3372929,7.817011,-3.373072,-0.1257503,7.789533
9.194061,-3.316376,-0.3352398,7.814214,-3.35921,-0.1388199,7.805867
9.292492,-3.33636,-0.6177199,7.840871,-3.375718,-0.4104303,7.752336
9.382585,-3.360445,-0.7522583,7.870589,-3.400688,-0.5949185,7.776929
9.481339,-3.362575,-0.7681866,7.875184,-3.389258,-0.6104231,7.790912
9.581572,-3.364387,-0.7694788,7.873521,-3.385884,-0.6111306,7.794101
9.686981,-3.364934,-0.769389,7.8728,-3.373831,-0.616377,7.80615
9.785152,-3.265379,-0.7742903,8.074667,-3.271662,-0.6242447,7.934018
9.890463,-3.451275,-0.4476976,7.703015,-3.243122,-0.543349,7.976818
9.985263,-5.049015,-2.05,7.763864,-3.543057,-1.338226,7.377212
10.0877,-3.175952,-1.593384,8.874679,-3.118878,-1.593384,8.902204
10.18556,-3.566385,-0.07226121,7.579247,-3.324022,-0.1837302,7.843985
10.28136,-3.562597,-0.07478344,7.579223,-3.313733,-0.2629828,7.836205
10.3809,-3.560906,-0.08381975,7.570916,-3.317156,-0.2259504,7.842042
10.48538,-4.580994,-0.1275673,12.5,-4.736538,-0.2248964,12.5
10.5872,-4.575149,0.2590461,12.5,-4.627326,-0.2477331,12.5
10.69001,-3.888921,0.9707847,12.5,-3.71181,-0.008491039,12.5
10.79771,-3.773454,1.116999,12.5,-3.620744,-0.1687517,12.5
10.88358,-3.797901,1.050817,12.5,-3.606232,-0.1826611,12.5
10.98608,-3.361889,-0.7584132,9.394924,-3.232901,-0.5623058,8.0143
11.09069,-3.353496,-0.8252693,9.128507,-3.215298,-0.5198517,8.070709
11.19337,-3.356892,-0.8167445,9.125678,-3.215328,-0.5278273,8.076244
11.2866,-3.368162,-0.7922833,9.172002,-3.217582,-0.5320852,8.060557
11.38733,-3.372975,-0.6941286,8.677096,-3.419571,-1.088766,7.969903
11.49574,-3.271331,-0.6301367,8.275784,-3.471379,-1.059295,7.890257
11.58015,-3.271367,-0.6295894,8.272728,-3.458589,-1.025193,7.888394
11.68638,-3.577271,-0.5906059,9.301314,-3.361769,-0.9143567,7.947234
11.79339,-4.607411,-0.5245571,12.5,-3.235219,-0.3984394,7.975082
11.89633,-4.632051,-0.5258751,12.5,-3.223411,-0.5942595,8.07175
11.98143,-4.660677,-0.5310516,12.5,-3.244534,-0.5361609,7.969633
12.08836,-4.672566,-0.5316334,12.5,-3.228597,-0.5687382,8.029403
12.18429,-4.681328,-0.527935,12.5,-3.247672,-0.4082692,7.941679
12.29097,-4.688054,-0.5220671,12.5,-3.24082,-0.5006412,7.96626
12.39468,-4.693784,-0.5158319,12.5,-3.244903,-0.4801749,7.948694
12.49391,-4.69765,-0.5125961,12.5,-3.231561,-0.5055575,7.993214
12.58309,-3.381701,-0.758826,8.90163,-3.275555,-1.151079,8.172665
12.6811,-3.327358,-0.8483651,8.678921,-3.243398,-1.263039,8.076696
12.78842,-3.326925,-0.8481601,8.670138,-3.245462,-1.257889,8.077335
12.88113,-3.002346,-1.614381,9.118842,-3.002346,-1.792279,7.95321
12.98694,-1.345498,-0.7798483,3.92983,-1.410038,-0.8770379,3.820955
13.08394,-1.786442,-2.05,7.855242,-1.321866,-2.05,6.808861
13.18874,-0.343433,-2.05,8.111533,-0.2534511,-2.05,6.930791
13.28765,1.617388,-2.05,10.0549,1.491412,-2.05,8.102829
13.38558,1.672127,-2.05,9.138342,1.454587,-2.05,7.716943
13.49448,3.435336,-0.350893,12.5,3.822413,-0.7108551,12.05008
13.59101,3.672516,-0.3201323,12.5,3.822413,-0.5717093,11.43365
13.68584,4.332959,2.901032,12.5,3.971667,1.092232,11.43803
13.78804,4.67417,2.97064,12.5,4.764932,2.248748,12.5
13.88791,5.03828,2.789262,12.5,5.033112,2.099398,12.5
13.9815,4.698744,1.543913,11.3126,5.236382,4.077419,12.5
14.08582,5.202721,4.214005,12.5,5.337342,6.211108,12.5
14.18978,5.167848,4.204689,12.5,5.432066,5.49222,12.5
14.29713,5.194979,4.097653,12.5,5.800806,4.671123,12.5
14.38978,5.472169,9.555834,12.5,6.005858,11.5689,12.5
14.48737,5.944568,12.14428,12.5,5.917819,10.94781,12.5
14.58621,5.807822,11.86,12.5,5.703482,10.70983,12.5
14.68264,5.870778,11.58282,12.5,5.79938,10.62379,12.5
14.7889,2.167692,13.75,10.54356,2.475645,13.75,12.07292
14.88692,1.811642,13.75,10.33426,2.135945,13.75,10.0867
14.99313,-3.412761,13.75,10.34956,-2.195274,13.05541,12.5
